,FECHA,CLIENTE,CLIENTE_ID,BODEGA,PRODUCTO,VOLUMEN,IMPORTE
299,1/4/2021,Stephanie Peralta,50372824.0,Pacifico,Multiproducto,6.804,5041.117943
300,1/4/2021,Roselia Bustillos,50197249.0,Sureste,Multiproducto,143.451,90732.5385
301,1/4/2021,Jaime Romero,50372899.0,Noreste,Cemento blanco,551.25,1102041.251
302,1/4/2021,Ruben Zamudio,50488559.0,Pacifico,Multiplast,53.298,143513.4825
303,1/4/2021,Amada Mondragon,50922523.0,Noreste,Multiplast,62.37,126776.0364
304,1/4/2021,Israel Crespo,50444347.0,Noreste,Cemento gris,109.62,194015.9544
305,1/4/2021,Xochitl Tinoco,50532694.0,Centro,Multiproducto,10.08,7066.348304
306,1/4/2021,Augusto Espinoza,50722772.0,Pacifico,Multiplast,129.402,317903.2946
307,1/4/2021,Lorena Teran,50524345.0,Sureste,Cemento blanco,554.4,1173199.642
308,1/4/2021,Joel Gonzalez,50381431.0,Noreste,Multiproducto,183.33,106489.3797
309,1/4/2021,Eloina Mayo,50033779.0,Noreste,Multiproducto,106.596,61651.13755
310,1/4/2021,Abigail Narvaez,50863107.0,Pacifico,Multiplast,57.456,145372.3156
311,1/4/2021,Erendira Segura,50982948.0,Noreste,Cemento gris,657.72,1143224.989
312,1/4/2021,Romulo Gongora,50933707.0,Centro,Cemento gris,209.16,436422.9152
313,1/4/2021,Altagracia Sanchez,50479135.0,Centro,Multiproducto,35.154,24895.19162
314,1/4/2021,Karla Arteaga,50073499.0,Centro,Multiproducto,168.084,107896.9292
315,1/4/2021,Obed Pavon,50319031.0,Noreste,Cemento blanco,266.805,510057.2283
316,1/4/2021,Florina Terrazas,50737196.0,Pacifico,Multiplast,111.51,284647.5471
317,1/4/2021,Osvaldo Urias,50190893.0,Sureste,Multiproducto,38.556,24054.47163
318,1/4/2021,Elba Quevedo,50792000.0,Sureste,Cemento blanco,154.35,318620.0614
319,1/4/2021,Modesta Merino,50478831.0,Centro,Cemento gris,467.46,1042624.599
320,1/4/2021,Justo Hau,50636678.0,Centro,Cemento gris,769.86,1573209.384
321,1/4/2021,Lorena Teran,50524345.0,Sureste,Cemento gris,637.56,1175630.962
322,1/4/2021,Crescencio Marcos,50594215.0,Sureste,Multiplast,135.828,275108.0732
323,1/5/2021,Patrícia Venegas,50665452.0,Centro,Cemento blanco,982.8,2197908.367
324,1/5/2021,Higinio del Valle,50593846.0,Pacifico,Cemento gris,524.16,1242725.7
325,1/5/2021,Anastacio Cid,50447424.0,Centro,Multiproducto,69.696,49144.11245
326,1/5/2021,Itzel Lobato,50050955.0,Centro,Cemento blanco,872.64,1838423.302
327,1/5/2021,Aniceto Alva,50822094.0,Sureste,Multiproducto,174.096,106503.7476
328,1/5/2021,Josefa Castellanos,50447311.0,Sureste,Cemento blanco,633.6,1318316.671
329,1/5/2021,Marilu Venegas,50283115.0,Noreste,Cemento blanco,1108.8,2102033.523
330,1/5/2021,Regina de La Fuente,50037649.0,Sureste,Cemento gris,846.72,1623595.258
331,1/5/2021,Isela Aceves,50908463.0,Noreste,Cemento blanco,863.28,1531171.134
332,1/5/2021,Karina Ochoa,50039940.0,Sureste,Multiplast,144.0,314608.314
333,1/5/2021,Teofilo Santoyo,50732461.0,Pacifico,Cemento blanco,662.4,1631100.308
334,1/5/2021,Lizbeth Palma,50871184.0,Noreste,Multiplast,151.776,294288.2241
335,1/5/2021,Casimiro Melo,50473376.0,Pacifico,Cemento blanco,187.2,461417.891
336,1/5/2021,Osvaldo Urias,50190893.0,Sureste,Multiproducto,42.336,26372.48963
337,1/5/2021,Casimiro Melo,50473376.0,Pacifico,Multiproducto,42.12,33367.20521
338,1/5/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,637.56,1524854.672
339,1/5/2021,Agueda Santana,50065019.0,Sureste,Cemento gris,239.76,477126.4058
340,1/5/2021,Florina Terrazas,50737196.0,Pacifico,Cemento blanco,550.8,1370254.783
341,1/5/2021,Amada Mondragon,50922523.0,Noreste,Multiproducto,54.72,31707.29549
342,1/5/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,27.36,65747.10756
343,1/5/2021,Filomena Pinto,50790006.0,Noreste,Multiplast,68.688,142054.4611
344,1/5/2021,Florina Terrazas,50737196.0,Pacifico,Cemento gris,631.8,1410144.367
345,1/5/2021,Anastacio Cid,50447424.0,Centro,Multiplast,95.832,228359.3489
346,1/5/2021,Felicita Arevalo,50927236.0,Noreste,Multiplast,103.68,209322.4927
347,1/5/2021,Mary Caamal,50479740.0,Sureste,Cemento blanco,910.8,1863979.808
348,1/5/2021,Crescencio Marcos,50594215.0,Sureste,Cemento gris,846.72,1529926.301
349,1/5/2021,Romulo Gongora,50933707.0,Centro,Multiproducto,56.448,38060.90129
350,1/5/2021,Jaime Romero,50372899.0,Noreste,Multiplast,109.872,221253.4356
351,1/5/2021,Judith Zenteno,50367930.0,Centro,Multiproducto,129.96,91016.31302
352,1/5/2021,Isela Aceves,50908463.0,Noreste,Multiproducto,171.072,95135.15673
353,1/5/2021,Casimiro Melo,50473376.0,Pacifico,Cemento gris,221.4,528776.0368
354,1/5/2021,Joel Gonzalez,50381431.0,Noreste,Cemento gris,1058.4,1894573.429
355,1/5/2021,Elba Quevedo,50792000.0,Sureste,Cemento blanco,219.6,437073.7279
356,1/5/2021,Cipriano Zamudio,50641465.0,Sureste,Multiplast,85.68,177207.2831
357,1/5/2021,Baldomero Saenz,50328996.0,Sureste,Multiplast,65.736,135637.9321
358,1/5/2021,Lupita Tuz,50636094.0,Pacifico,Multiplast,81.0,203029.9013
359,1/5/2021,Anayeli Lazcano,50989512.0,Centro,Cemento gris,541.44,1165117.364
360,1/5/2021,Rosalia Cancino,50610420.0,Noreste,Cemento blanco,662.4,1323415.477
361,1/5/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,33.48,83662.91604
362,1/5/2021,Marco Sarabia,50403440.0,Noreste,Cemento blanco,249.48,502254.441
363,1/5/2021,Benjamin Nieto,50130864.0,Sureste,Multiplast,167.328,354989.2388
364,1/5/2021,Elba Quevedo,50792000.0,Sureste,Multiplast,41.04,85500.83911
365,1/5/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,27.0,68816.25943
366,1/5/2021,Maximo Luevano,50018002.0,Centro,Cemento blanco,185.4,424155.4567
367,1/5/2021,Lizbeth Palma,50871184.0,Noreste,Multiproducto,117.504,66957.32957
368,1/5/2021,Amada Mondragon,50922523.0,Noreste,Multiplast,58.32,122295.0212
369,1/5/2021,Roselia Bustillos,50197249.0,Sureste,Cemento gris,670.68,1257953.425
370,1/5/2021,Veronica Coronado,50233427.0,Centro,Multiproducto,38.16,26456.89708
371,1/5/2021,Nadia Otero,50498698.0,Sureste,Multiproducto,85.32,51677.98403
372,1/5/2021,Bernabe Victoria,50265164.0,Sureste,Cemento gris,120.96,243153.0747
373,1/5/2021,Regina de La Fuente,50037649.0,Sureste,Cemento blanco,1108.8,2247083.347
374,1/5/2021,Paulina Garrido,50550041.0,Sureste,Multiplast,199.584,401185.1718
375,1/5/2021,Elva Tamez,50866741.0,Noreste,Multiproducto,178.56,97953.55739
376,1/5/2021,Paulina Garrido,50550041.0,Sureste,Multiplast,155.232,315002.0729
377,1/5/2021,Zaira Colorado,50521692.0,Noreste,Cemento gris,576.0,1050156.528
378,1/5/2021,Nayeli Sandoval,50458886.0,Centro,Multiproducto,73.872,53526.52287
379,1/5/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,38.52,90613.08315
380,1/5/2021,Lizbeth Palma,50871184.0,Noreste,Cemento gris,746.64,1286701.972
381,1/5/2021,Perla Pascual,50351906.0,Pacifico,Multiproducto,130.824,92026.15788
382,1/5/2021,Oliverio Castillo,50446512.0,Pacifico,Cemento gris,36.72,91735.23852
383,1/5/2021,Maurício Geronimo,50610981.0,Pacifico,Multiplast,41.832,114249.874
384,1/5/2021,Cipriano Zamudio,50641465.0,Sureste,Multiplast,81.648,167400.46
385,1/5/2021,Eladio Aguillon,50641240.0,Sureste,Multiplast,206.064,417176.1748
386,1/5/2021,Estefana Barroso,50495006.0,Noreste,Multiplast,163.296,334132.4318
387,1/5/2021,Mayra Mota,50871932.0,Sureste,Cemento gris,156.6,313857.2175
388,1/5/2021,Felicita Arevalo,50927236.0,Noreste,Multiproducto,100.224,55802.37775
389,1/5/2021,Eloina Mayo,50033779.0,Noreste,Multiproducto,117.936,70584.07914
390,1/5/2021,Natalia Arreola,50353825.0,Sureste,Multiplast,39.312,81101.37865
391,1/5/2021,Agueda Santana,50065019.0,Sureste,Multiplast,45.792,100186.2414
392,1/5/2021,Macrina Cabello,50863610.0,Centro,Cemento gris,835.2,1627308.654
393,1/5/2021,Celso Cano,50170384.0,Sureste,Multiplast,91.584,188963.0316
394,1/5/2021,Ruperto Delgadillo,50553838.0,Centro,Multiproducto,119.52,80861.73981
395,1/5/2021,Higinio del Valle,50593846.0,Pacifico,Cemento blanco,393.12,1011658.47
396,1/5/2021,Florina Terrazas,50737196.0,Pacifico,Cemento gris,669.6,1550533.541
397,1/5/2021,Elva Tamez,50866741.0,Noreste,Cemento blanco,568.8,1047982.601
398,1/5/2021,Fortino Ordaz,50835988.0,Centro,Cemento gris,538.56,1181961.55
399,1/5/2021,Erendira Segura,50982948.0,Noreste,Cemento blanco,881.28,1609671.616
400,1/5/2021,Modesta Merino,50478831.0,Centro,Cemento blanco,524.16,1223945.634
401,1/5/2021,Edilberto Valle,50003952.0,Pacifico,Multiplast,151.848,369466.5194
402,1/5/2021,Edilberto Valle,50003952.0,Pacifico,Cemento gris,636.12,1536250.263
403,1/5/2021,Maximo Luevano,50018002.0,Centro,Multiproducto,39.6,27162.18977
404,1/5/2021,Patrícia Venegas,50665452.0,Centro,Multiplast,190.944,415144.7963
405,1/5/2021,Celso Cano,50170384.0,Sureste,Multiplast,100.224,208181.2818
406,1/5/2021,Nadia Otero,50498698.0,Sureste,Cemento gris,513.0,947328.0712
407,1/5/2021,Elida Acosta,50003448.0,Noreste,Multiplast,116.64,227261.0638
408,1/5/2021,Erendira Segura,50982948.0,Noreste,Cemento blanco,855.36,1582203.95
409,1/5/2021,Yuridia Roblero,50826474.0,Noreste,Cemento blanco,270.0,537305.1047
410,1/5/2021,Rosalia Cancino,50610420.0,Noreste,Cemento blanco,685.44,1366516.867
411,1/5/2021,Saturnino Otero,50242446.0,Sureste,Cemento blanco,763.2,1584100.84
412,1/5/2021,Erendira Segura,50982948.0,Noreste,Multiproducto,196.992,113690.576
413,1/5/2021,Crescencio Marcos,50594215.0,Sureste,Multiplast,249.984,486134.1317
414,1/5/2021,Maximo Luevano,50018002.0,Centro,Multiplast,33.48,79344.05979
415,1/6/2021,Eloina Mayo,50033779.0,Noreste,Cemento blanco,568.62,1047668.13
416,1/6/2021,Idalia Enciso,50826344.0,Noreste,Multiplast,94.77,199643.5776
417,1/6/2021,Karla Arteaga,50073499.0,Centro,Cemento gris,1115.775,2113585.311
418,1/6/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,194.4,420379.9306
419,1/6/2021,Justo Hau,50636678.0,Centro,Multiplast,193.752,460163.9204
420,1/6/2021,Benita Almeida,50739444.0,Pacifico,Cemento gris,1089.855,2516614.19
421,1/6/2021,Crescencio Marcos,50594215.0,Sureste,Multiproducto,226.8,130066.1308
422,1/6/2021,Elba Quevedo,50792000.0,Sureste,Multiplast,34.425,72649.91443
423,1/6/2021,Víctor Curiel,50962840.0,Pacifico,Multiplast,146.448,383204.5002
424,1/6/2021,Obed Pavon,50319031.0,Noreste,Multiplast,43.092,90899.09341
425,1/6/2021,Zaira Colorado,50521692.0,Noreste,Multiplast,132.84,264925.2348
426,1/6/2021,Agueda Santana,50065019.0,Sureste,Cemento gris,269.73,503879.8781
427,1/6/2021,Rosalva Plata,50254765.0,Noreste,Cemento gris,939.6,1685958.572
428,1/6/2021,Lizbeth Palma,50871184.0,Noreste,Multiplast,151.47,296700.8963
429,1/6/2021,Noe Badillo,50355574.0,Centro,Cemento gris,826.2,1696001.246
430,1/6/2021,Hector Gabriel,50860678.0,Noreste,Multiproducto,30.78,19295.43418
431,1/6/2021,Idalia Enciso,50826344.0,Noreste,Cemento blanco,469.8,918819.4721
432,1/6/2021,Bernabe Victoria,50265164.0,Sureste,Multiplast,30.456,63707.01164
433,1/6/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,257.58,564828.4392
434,1/6/2021,Modesta Merino,50478831.0,Centro,Cemento blanco,703.08,1614969.461
435,1/6/2021,Ruperto Delgadillo,50553838.0,Centro,Multiproducto,181.44,116940.3916
436,1/6/2021,Karla Arteaga,50073499.0,Centro,Multiplast,206.712,483444.8786
437,1/6/2021,Yajaira Delgadillo,50373435.0,Noreste,Cemento blanco,47.79,94932.23907
438,1/6/2021,Gisela Hipolito,50371459.0,Pacifico,Cemento gris,605.475,1340802.095
439,1/6/2021,Teofilo Santoyo,50732461.0,Pacifico,Multiproducto,136.08,99517.85469
440,1/6/2021,Mayra Mota,50871932.0,Sureste,Cemento gris,228.825,433452.6107
441,1/6/2021,Natalia Arreola,50353825.0,Sureste,Multiproducto,57.834,36883.83346
442,1/6/2021,Judith Zenteno,50367930.0,Centro,Cemento gris,807.975,1661564.328
443,1/6/2021,Amada Mondragon,50922523.0,Noreste,Cemento gris,340.2,608931.5252
444,1/6/2021,Carmela Lopez,50978212.0,Centro,Cemento gris,515.97,1080211.333
445,1/6/2021,Magnolia Mares,50514557.0,Centro,Cemento blanco,194.4,453484.2833
446,1/6/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento blanco,1053.0,2422787.446
447,1/6/2021,Itzel Lobato,50050955.0,Centro,Multiplast,161.352,381343.0812
448,1/6/2021,Saturnino Otero,50242446.0,Sureste,Multiplast,179.82,383077.1978
449,1/6/2021,Romulo Gongora,50933707.0,Centro,Cemento gris,252.72,558169.8383
450,1/6/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento gris,1031.94,2305608.908
451,1/6/2021,Marco Sarabia,50403440.0,Noreste,Multiplast,81.648,161394.1935
452,1/6/2021,Celso Cano,50170384.0,Sureste,Cemento blanco,364.5,792005.2457
453,1/6/2021,Librada Oropeza,50614578.0,Centro,Multiplast,121.5,294953.5069
454,1/6/2021,Ruperto Delgadillo,50553838.0,Centro,Multiproducto,136.08,90470.77699
455,1/6/2021,Fortino Ordaz,50835988.0,Centro,Multiplast,104.652,238629.9084
456,1/6/2021,Perla Pascual,50351906.0,Pacifico,Cemento gris,1015.335,2317314.907
457,1/6/2021,Magnolia Mares,50514557.0,Centro,Cemento gris,289.17,649131.1198
458,1/6/2021,Aniceto Alva,50822094.0,Sureste,Multiproducto,157.95,98297.2144
459,1/6/2021,Paulina Gutierrez,50606739.0,Sureste,Multiproducto,28.431,18169.33276
460,1/6/2021,Romulo Gongora,50933707.0,Centro,Multiproducto,52.488,37641.23322
461,1/6/2021,Odilon Bocanegra,50538985.0,Pacifico,Cemento blanco,1232.01,2784820.288
462,1/6/2021,Elba Quevedo,50792000.0,Sureste,Cemento blanco,155.925,311977.8635
463,1/6/2021,Romulo Gongora,50933707.0,Centro,Multiproducto,61.56,40565.95098
464,1/6/2021,Yeni Valadez,50071292.0,Noreste,Cemento blanco,1024.65,1939824.339
465,1/6/2021,Librada Oropeza,50614578.0,Centro,Cemento gris,810.0,1715359.358
466,1/6/2021,Felicita Arevalo,50927236.0,Noreste,Cemento blanco,602.64,1129963.639
467,1/6/2021,Stephanie Peralta,50372824.0,Pacifico,Multiplast,6.318,16807.51047
468,1/6/2021,Hermenegildo Hernández,50225427.0,Pacifico,Multiplast,104.247,261520.9786
469,1/6/2021,Veronica Coronado,50233427.0,Centro,Cemento gris,249.075,534108.1405
470,1/6/2021,Nayeli Sandoval,50458886.0,Centro,Cemento blanco,342.63,789307.4121
471,1/6/2021,Abigail Narvaez,50863107.0,Pacifico,Multiplast,85.536,222923.0027
472,1/6/2021,Cipriano Zamudio,50641465.0,Sureste,Multiproducto,103.194,65187.19211
473,1/6/2021,Mary Caamal,50479740.0,Sureste,Cemento gris,1099.17,1995643.737
474,1/6/2021,Víctor Curiel,50962840.0,Pacifico,Cemento gris,486.0,1167668.512
475,1/6/2021,Rosalva Plata,50254765.0,Noreste,Multiproducto,187.92,106825.6878
476,1/6/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento gris,334.125,766473.0818
477,1/6/2021,Karla Arteaga,50073499.0,Centro,Cemento blanco,1092.285,2252421.194
478,1/6/2021,Filomena Pinto,50790006.0,Noreste,Cemento gris,441.045,790280.2004
479,1/6/2021,Elodia Muñiz,50479455.0,Pacifico,Multiplast,79.704,218625.2566
480,1/6/2021,Bernabe Victoria,50265164.0,Sureste,Multiproducto,30.78,18873.85327
481,1/6/2021,Isela Aceves,50908463.0,Noreste,Cemento blanco,980.1,1827394.072
482,1/6/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiplast,189.54,463035.4595
483,1/6/2021,Teresita Sepulveda,50772292.0,Sureste,Cemento gris,1033.965,1927142.187
484,1/6/2021,Benjamin Nieto,50130864.0,Sureste,Cemento blanco,1315.44,2586663.102
485,1/6/2021,Augusto Espinoza,50722772.0,Pacifico,Cemento blanco,1105.65,2504672.326
486,1/6/2021,Anayeli Lazcano,50989512.0,Centro,Multiplast,162.0,364185.2082
487,1/6/2021,Odilon Bocanegra,50538985.0,Pacifico,Multiplast,248.508,591057.3521
488,1/6/2021,Paulina Garrido,50550041.0,Sureste,Cemento gris,1258.74,2159258.031
489,1/6/2021,Maurício Geronimo,50610981.0,Pacifico,Cemento gris,289.17,679715.1821
490,1/6/2021,Patrícia Venegas,50665452.0,Centro,Cemento gris,1316.25,2571083.224
491,1/6/2021,Idalia Enciso,50826344.0,Noreste,Multiplast,83.43,173205.864
492,1/6/2021,Eloina Mayo,50033779.0,Noreste,Cemento blanco,867.51,1651379.027
493,1/6/2021,Avelina Elizalde,50956291.0,Centro,Multiplast,68.607,165294.6165
494,1/6/2021,Eloina Mayo,50033779.0,Noreste,Cemento gris,736.29,1270141.584
495,1/6/2021,Perla Pascual,50351906.0,Pacifico,Multiplast,169.533,430639.7518
496,1/6/2021,Maximo Luevano,50018002.0,Centro,Cemento blanco,172.125,394216.2603
497,1/6/2021,Marilu Venegas,50283115.0,Noreste,Cemento blanco,1338.12,2264864.123
498,1/6/2021,Maximo Luevano,50018002.0,Centro,Cemento gris,214.65,475646.5196
499,1/6/2021,Judith Zenteno,50367930.0,Centro,Multiproducto,147.744,101654.1609
500,1/6/2021,Fidelia Santana,50614551.0,Sureste,Cemento gris,458.055,876453.5747
501,1/6/2021,Baldomero Saenz,50328996.0,Sureste,Multiplast,96.228,196124.2986
502,1/6/2021,Avelina Elizalde,50956291.0,Centro,Cemento gris,328.86,679060.7223
503,1/6/2021,Lizbeth Palma,50871184.0,Noreste,Multiproducto,125.307,74749.7029
504,1/6/2021,Felicita Arevalo,50927236.0,Noreste,Cemento blanco,758.16,1444030.825
505,1/6/2021,Elida Acosta,50003448.0,Noreste,Multiplast,123.12,248997.2254
506,1/6/2021,Itzel Lobato,50050955.0,Centro,Cemento blanco,903.96,1918448.43
507,1/6/2021,Macrina Cabello,50863610.0,Centro,Multiproducto,160.38,107579.8394
508,1/6/2021,Ruben Zamudio,50488559.0,Pacifico,Cemento blanco,309.825,795198.6086
509,1/6/2021,Karina Ochoa,50039940.0,Sureste,Cemento blanco,1154.25,2306509.476
510,1/6/2021,Maurício Geronimo,50610981.0,Pacifico,Cemento gris,348.705,782410.8383
511,1/6/2021,Agueda Santana,50065019.0,Sureste,Multiplast,56.862,127550.319
512,1/6/2021,Agueda Santana,50065019.0,Sureste,Multiplast,39.852,83063.65062
513,1/6/2021,Anayeli Lazcano,50989512.0,Centro,Multiplast,121.824,292856.3437
514,1/6/2021,Mary Caamal,50479740.0,Sureste,Cemento blanco,1033.965,1950088.072
515,1/6/2021,Erendira Segura,50982948.0,Noreste,Multiplast,186.624,359952.9143
516,1/6/2021,Mayra Mota,50871932.0,Sureste,Multiplast,41.31,91432.82607
517,1/6/2021,Erendira Segura,50982948.0,Noreste,Multiplast,163.296,315039.15
518,1/6/2021,Nayeli Sandoval,50458886.0,Centro,Multiproducto,67.068,46879.03435
519,1/6/2021,Víctor Curiel,50962840.0,Pacifico,Multiproducto,149.04,112733.6916
520,1/6/2021,Marco Sarabia,50403440.0,Noreste,Multiplast,86.022,180131.3622
521,1/6/2021,Nadia Otero,50498698.0,Sureste,Multiproducto,116.64,71112.80041
522,1/6/2021,Roselia Bustillos,50197249.0,Sureste,Multiproducto,149.04,91341.15527
523,1/6/2021,Elida Acosta,50003448.0,Noreste,Multiplast,147.42,303738.2568
524,1/6/2021,Hermenegildo Hernández,50225427.0,Pacifico,Cemento gris,369.765,906556.691
525,1/6/2021,Idalia Enciso,50826344.0,Noreste,Cemento gris,348.3,616623.6804
526,1/6/2021,Nayeli Sandoval,50458886.0,Centro,Multiplast,60.507,137559.5583
527,1/6/2021,Agueda Santana,50065019.0,Sureste,Cemento gris,301.32,555490.3647
528,1/6/2021,Amada Mondragon,50922523.0,Noreste,Cemento gris,376.65,706267.3156
529,1/6/2021,Isela Aceves,50908463.0,Noreste,Multiproducto,160.38,87821.36395
530,1/6/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,184.68,372519.2209
531,1/6/2021,Elva Tamez,50866741.0,Noreste,Multiplast,163.62,325183.6628
532,1/6/2021,Maximiliano Leija,50886319.0,Sureste,Multiplast,174.96,341201.936
533,1/6/2021,Macrina Cabello,50863610.0,Centro,Cemento gris,777.6,1539709.661
534,1/6/2021,Fortino Ordaz,50835988.0,Centro,Multiproducto,123.93,81170.32639
535,1/6/2021,Benita Almeida,50739444.0,Pacifico,Cemento blanco,968.76,2409591.668
536,1/6/2021,Karla Arteaga,50073499.0,Centro,Multiplast,230.202,517305.192
537,1/6/2021,Rosalva Plata,50254765.0,Noreste,Multiplast,185.571,365251.5887
538,1/6/2021,Aniceto Alva,50822094.0,Sureste,Cemento gris,810.81,1515239.554
539,1/6/2021,Joel Gonzalez,50381431.0,Noreste,Multiplast,284.31,550642.9135
540,1/6/2021,Xochitl Tinoco,50532694.0,Centro,Cemento gris,81.0,185076.4204
541,1/6/2021,Paulina Gutierrez,50606739.0,Sureste,Cemento blanco,122.715,261744.9132
542,1/6/2021,Regina de La Fuente,50037649.0,Sureste,Cemento blanco,1054.62,2005478.277
543,1/6/2021,Maurício Geronimo,50610981.0,Pacifico,Cemento blanco,243.81,629276.5734
544,1/6/2021,Crescencio Marcos,50594215.0,Sureste,Cemento blanco,1077.3,2085754.68
545,1/6/2021,Maximo Luevano,50018002.0,Centro,Multiplast,30.78,76000.45427
546,1/6/2021,Avelina Elizalde,50956291.0,Centro,Cemento gris,323.19,681598.1512
547,1/6/2021,Josefa Castellanos,50447311.0,Sureste,Multiplast,183.546,375354.4193
548,1/6/2021,Aniceto Alva,50822094.0,Sureste,Cemento blanco,1042.47,1964488.631
549,1/6/2021,Paulina Garrido,50550041.0,Sureste,Multiproducto,258.552,148963.2349
550,1/6/2021,Jaime Romero,50372899.0,Noreste,Cemento gris,629.37,1141681.77
551,1/6/2021,Justo Hau,50636678.0,Centro,Multiproducto,252.72,163847.2255
552,1/7/2021,Aniceto Alva,50822094.0,Sureste,Cemento blanco,1600.56,2881778.606
553,1/7/2021,Osvaldo Urias,50190893.0,Sureste,Cemento blanco,356.4,708524.9879
554,1/7/2021,Florina Terrazas,50737196.0,Pacifico,Cemento gris,980.1,2114084.291
555,1/7/2021,Macrina Cabello,50863610.0,Centro,Cemento blanco,1209.6,2491165.865
556,1/7/2021,Nadia Otero,50498698.0,Sureste,Multiproducto,192.78,114634.2422
557,1/7/2021,Modesta Merino,50478831.0,Centro,Multiplast,116.424,269618.4613
558,1/7/2021,Obed Pavon,50319031.0,Noreste,Multiplast,68.04,143510.4156
559,1/7/2021,Florina Terrazas,50737196.0,Pacifico,Cemento blanco,656.1,1697357.665
560,1/7/2021,Estefana Barroso,50495006.0,Noreste,Multiplast,242.028,432486.4136
561,1/7/2021,Yuridia Roblero,50826474.0,Noreste,Cemento gris,426.6,765403.2934
562,1/7/2021,Noe Badillo,50355574.0,Centro,Cemento gris,1147.5,2280686.492
